3,5,4,3,2,4,1,2,5,1,no
3,1,1,3,4,4,1,2,3,1,no
5,1,2,3,7,6,5,1,5,1,no
4,3,1,2,5,4,1,2,5,1,no
6,1,3,1,3,3,1,2,4,1,no
4,1,4,1,4,3,1,2,5,1,no
3,1,4,1,2,3,1,2,5,1,no
3,1,1,3,4,2,1,2,5,1,no
5,6,11,1,5,3,1,2,5,1,yes
4,1,2,1,5,3,1,2,5,1,yes
6,2,14,1,6,3,1,2,2,1,yes
5,1,4,1,2,3,1,2,5,1,no
2,1,4,3,7,6,1,2,3,1,no
6,5,4,2,5,4,1,2,4,1,no
6,1,4,1,6,3,1,2,5,1,yes
4,1,11,3,6,4,1,2,5,1,no
3,1,1,3,9,4,1,1,5,1,no
7,1,10,1,5,3,1,2,7,1,no
5,5,11,4,9,6,5,1,5,1,no
4,1,2,1,5,3,1,2,5,1,yes
3,1,7,1,8,3,1,2,5,1,no
5,1,2,1,8,3,1,2,4,1,no
4,3,4,1,4,3,1,2,6,1,yes
4,1,2,1,8,3,1,2,5,1,yes
4,1,11,3,5,2,1,2,5,1,no
6,3,2,1,5,3,1,2,5,1,yes
3,0,4,1,0,2,1,1,4,1,yes
4,1,1,5,5,4,1,1,6,1,no
5,1,4,2,4,6,5,1,5,1,no
7,0,2,1,0,3,1,2,1,1,no
6,1,4,2,7,4,1,2,5,1,no
3,1,4,3,8,4,1,2,6,1,no
4,6,1,6,10,4,5,2,5,0,no
3,1,4,3,3,4,1,1,5,1,no
4,1,1,1,5,3,1,2,5,1,yes
4,1,1,4,6,4,1,2,6,1,yes
5,1,2,2,9,4,5,1,4,1,no
8,0,9,5,0,4,1,2,5,1,no
3,1,4,3,6,6,5,1,6,1,no
4,1,2,2,5,6,1,1,5,1,no
5,1,2,3,11,4,1,2,5,1,no
5,3,5,1,6,1,1,1,6,1,yes
2,1,4,3,8,4,1,1,5,1,no
3,1,4,1,7,3,1,2,5,1,yes
6,5,2,1,13,3,1,2,5,1,yes
3,3,1,1,5,3,1,2,6,1,no
6,1,1,2,2,4,1,2,5,1,no
5,5,1,2,6,6,1,1,5,1,no
6,1,7,1,6,3,1,2,5,1,yes
4,3,1,1,4,3,1,2,6,1,no
5,1,9,1,2,3,5,2,5,1,no
8,5,4,1,5,3,1,2,3,1,no
4,1,1,1,6,1,1,1,6,1,yes
4,1,2,1,4,3,1,2,6,1,yes
2,1,3,3,4,4,1,2,2,1,no
3,1,2,3,3,2,1,1,6,1,no
4,4,7,2,2,6,1,1,5,1,no
4,1,1,1,11,3,1,2,5,1,no
3,1,1,3,1,2,5,1,4,1,no
5,1,4,1,8,3,1,2,5,1,no
4,4,4,3,3,4,1,2,4,1,no
3,1,15,3,8,5,1,2,4,0,no
4,1,7,4,2,4,1,2,5,1,no
3,1,1,3,5,4,1,1,5,1,no
4,1,1,1,9,3,2,2,5,0,no
3,1,4,3,8,4,2,1,5,0,no
4,1,4,3,2,6,1,2,5,1,no
6,3,4,1,4,3,1,2,5,1,yes
7,5,8,1,11,3,1,2,5,1,yes
5,1,2,1,2,3,1,2,5,1,no
5,1,1,1,6,3,1,2,4,1,yes
6,5,4,1,5,3,1,2,5,1,no
3,0,8,4,0,4,1,1,5,1,no
8,0,2,1,0,3,1,2,4,1,no
2,1,10,3,12,2,1,2,5,1,no
4,1,5,1,6,3,1,2,6,1,no
6,1,11,3,5,6,2,1,6,0,no
4,1,4,1,1,3,1,2,5,1,yes
9,2,4,1,3,3,1,2,4,1,no
4,1,7,2,1,6,1,1,7,1,no
6,1,2,1,1,3,1,2,5,1,no
5,1,4,3,3,6,5,1,3,0,no
3,1,2,3,4,4,1,1,5,1,no
4,1,4,1,11,3,1,2,5,1,no
3,5,4,3,3,2,1,1,4,1,no
6,2,4,1,2,3,1,2,7,1,no
2,1,2,3,3,2,1,1,2,1,no
7,2,2,1,11,3,1,2,4,1,no
3,4,2,3,9,2,1,1,3,1,no
4,0,4,1,0,1,1,1,6,1,no
4,1,4,1,7,3,1,2,5,1,no
3,1,4,1,4,2,1,1,5,1,no
5,1,4,1,11,3,1,2,8,1,yes
5,6,4,1,8,3,1,2,5,1,no
3,1,2,3,4,2,1,2,2,1,no
4,1,7,3,2,4,1,2,6,1,no
3,1,1,1,6,3,1,2,5,1,yes
5,4,1,3,6,4,1,2,5,0,no
3,1,1,3,1,2,1,2,6,1,no
3,1,2,3,8,5,1,2,4,1,no
7,4,2,2,1,4,5,2,5,1,no
4,1,4,3,3,4,5,1,5,1,no
4,6,4,3,3,4,1,2,5,1,no
8,2,5,3,6,4,1,2,3,1,no
6,1,2,1,5,1,1,1,6,1,no
3,5,11,3,6,4,1,2,5,1,no
3,1,2,3,6,4,1,1,5,1,no
3,1,1,3,9,2,1,1,5,1,no
3,1,11,3,5,4,1,1,5,1,no
3,1,2,1,7,3,1,2,5,1,yes
7,0,4,1,0,3,1,2,5,1,no
3,1,13,1,2,3,1,2,3,1,no
3,0,2,3,0,2,1,1,4,1,no
4,1,3,1,4,1,1,1,3,1,no
3,1,4,1,5,3,1,2,8,1,no
6,1,13,1,11,3,1,2,5,1,yes
7,1,2,1,5,1,1,1,5,1,yes
5,6,11,3,5,4,1,2,4,1,no
6,0,4,1,0,3,1,2,4,1,yes
2,1,4,3,3,2,3,1,4,1,no
5,1,4,2,3,4,5,2,6,1,no
2,1,3,3,7,2,1,2,3,1,no
6,3,1,1,2,3,1,2,6,1,yes
3,1,2,3,13,4,5,2,7,1,no
4,4,4,1,2,3,1,2,5,1,yes
4,1,4,1,7,3,1,2,4,1,yes
3,1,4,3,7,4,1,1,3,1,no
4,1,2,2,1,6,1,1,5,1,no
4,1,1,1,4,3,5,2,6,1,no
5,1,2,3,8,4,1,1,5,1,no
3,1,4,3,8,2,5,2,5,1,no
5,1,2,1,13,3,1,2,5,1,yes
7,4,2,1,11,3,5,2,5,1,no
4,1,4,3,5,4,5,2,5,1,no
5,1,4,1,5,3,1,2,6,1,yes
7,1,13,1,7,3,1,2,5,1,no
3,1,2,1,4,3,1,2,5,1,no
5,1,13,2,9,6,1,1,5,1,no
3,1,2,1,3,3,1,2,5,1,no
3,1,4,3,8,6,1,2,5,1,no
4,1,8,1,3,3,1,2,4,0,yes
3,1,4,3,4,2,1,2,5,1,no
4,2,7,3,10,4,1,2,7,1,yes
4,1,4,1,8,5,1,2,5,1,no
4,1,2,1,2,3,1,2,5,1,yes
4,1,3,3,7,5,1,2,4,0,no
4,5,2,2,9,6,1,1,4,1,no
3,1,4,2,5,2,1,1,5,1,no
3,1,2,3,7,2,1,2,2,1,no
4,5,1,3,6,6,5,2,5,0,no
4,1,4,1,9,2,1,1,5,1,no
3,1,1,3,9,2,1,2,5,1,no
5,3,1,1,5,3,1,2,7,1,yes
6,2,4,1,4,3,2,2,9,0,no
6,5,6,1,1,3,1,2,5,1,yes
3,1,2,3,7,2,1,2,5,1,no
6,2,2,1,10,3,1,2,7,1,no
5,1,1,2,5,6,1,1,5,1,yes
4,1,4,1,9,1,1,1,4,1,no
6,1,2,2,2,4,1,2,5,1,yes
3,0,2,3,0,4,1,2,5,1,no
2,1,2,3,4,4,1,1,3,1,no
4,1,1,1,5,3,1,2,5,1,yes
7,1,4,1,8,3,5,2,5,1,yes
3,1,2,2,13,4,1,2,5,1,no
6,3,1,1,5,3,1,2,5,1,no
4,1,4,1,2,3,1,2,5,1,no
6,1,12,1,8,3,1,2,5,0,no
3,1,4,4,7,2,1,2,5,0,no
4,1,11,1,6,3,1,2,6,1,no
5,5,11,2,6,6,1,1,5,1,no
2,1,3,3,3,2,1,2,2,1,no
5,2,2,1,10,3,1,2,7,1,yes
7,2,14,1,6,3,1,2,6,0,yes
2,1,4,3,7,2,1,2,3,1,no
3,0,2,3,0,2,1,2,5,1,no
6,1,4,1,2,3,1,2,5,1,yes
5,1,4,2,9,6,1,1,5,1,no
4,1,11,1,5,3,1,2,6,1,yes
2,1,4,3,4,6,1,1,5,1,no
5,1,8,2,3,6,1,1,6,0,no
6,1,13,5,3,6,1,1,5,1,no
4,3,4,1,10,3,1,2,9,1,no
5,1,1,2,5,6,1,1,5,1,no
3,1,4,1,11,3,1,2,5,1,yes
4,1,1,3,2,4,1,2,5,1,no
4,1,15,1,3,3,1,2,5,0,no
4,1,11,1,6,3,1,2,5,1,yes
7,1,4,1,5,3,1,2,5,1,yes
3,1,1,3,6,4,1,1,6,1,yes
4,1,4,2,5,6,5,1,5,1,yes
6,1,9,1,2,3,1,2,6,1,yes
3,1,4,3,3,2,1,1,5,1,no
4,1,7,2,2,6,1,2,5,1,no
5,0,4,5,0,6,1,1,5,0,no
3,1,4,3,7,2,1,2,4,1,no
4,5,4,2,9,6,1,1,5,1,no
4,1,2,1,3,1,1,1,2,1,yes
4,1,4,1,11,3,1,2,9,1,yes
4,1,1,1,6,3,5,2,6,1,yes
4,1,1,3,4,4,1,2,5,1,no
6,2,5,1,6,3,1,2,9,1,yes
4,4,6,3,13,4,5,2,5,1,no
4,1,1,3,9,2,5,1,5,1,no
4,1,3,1,2,3,1,2,5,1,no
5,1,2,2,2,4,1,2,7,1,no
6,1,2,2,7,5,1,2,3,1,no
3,5,2,1,5,2,1,1,5,1,no
6,1,4,1,2,3,1,2,6,1,yes
5,3,5,1,6,3,1,2,3,1,yes
5,1,2,1,4,3,1,2,8,1,no
5,2,2,1,4,3,1,2,7,1,yes
4,2,11,1,6,1,1,1,1,1,no
3,1,13,2,3,6,1,1,5,0,no
3,1,2,1,4,3,1,2,7,1,no
5,1,9,4,2,4,1,2,5,0,no
3,1,4,1,2,3,1,2,5,1,no
5,2,1,1,4,3,1,2,5,1,no
4,2,4,3,2,2,1,2,5,1,no
5,1,4,1,5,3,1,2,5,1,yes
3,1,1,1,6,1,2,1,5,1,no
3,1,4,3,5,2,2,1,5,0,no
8,0,2,1,0,3,1,2,2,1,no
3,1,4,3,2,5,1,2,2,1,no
5,2,4,1,5,3,5,2,5,1,yes
3,1,1,2,1,4,1,1,5,1,no
6,2,14,7,5,1,1,1,4,1,yes
6,1,4,5,9,6,5,1,4,1,no
3,1,3,1,11,3,1,2,9,1,yes
5,1,3,1,3,3,1,2,4,0,no
5,1,4,2,9,6,5,1,4,1,no
5,1,3,5,9,6,1,1,5,1,no
7,2,4,1,9,1,1,1,5,1,no
5,1,4,1,5,3,1,2,6,1,yes
6,1,1,2,6,5,1,1,6,1,yes
4,1,4,3,11,2,5,2,5,1,no
5,5,11,3,6,4,1,1,6,1,no
3,1,4,3,2,6,1,1,5,1,no
5,0,4,3,0,2,1,1,5,1,no
4,1,4,4,8,2,2,2,7,1,no
5,1,1,1,5,3,2,2,5,0,yes
7,0,4,1,0,3,1,2,2,1,no
4,1,11,1,5,3,2,2,5,0,no
5,1,1,1,5,3,1,2,5,1,no
5,1,1,3,4,4,1,1,5,1,no
3,1,6,3,1,5,1,1,3,1,no
2,1,3,3,4,2,1,1,3,1,no
3,1,4,1,3,3,1,2,4,0,no
5,1,4,1,8,3,1,2,7,1,no
4,1,4,3,11,2,1,2,6,1,no
4,1,1,2,9,6,1,1,5,1,no
3,1,4,3,8,4,1,2,5,1,no
3,1,2,3,5,2,1,1,5,1,no
4,1,1,1,6,1,1,1,3,1,yes
4,1,3,2,11,6,1,1,5,1,no
4,1,4,1,9,1,1,1,5,1,yes
2,1,4,3,7,2,1,2,8,1,no
3,0,6,3,0,2,1,2,3,1,no
5,4,13,1,9,3,1,2,5,0,no
6,1,13,1,11,3,1,2,5,1,yes
4,1,4,1,7,3,1,2,4,1,no
4,6,2,1,6,5,2,2,5,0,no
6,3,5,1,6,3,1,2,5,1,yes
6,3,1,3,5,4,1,2,5,1,no
7,1,12,1,7,3,4,2,5,0,no
4,1,4,2,2,4,1,1,5,1,no
3,1,2,3,1,5,1,2,5,1,no
3,1,1,3,4,4,1,2,5,1,no
3,1,7,4,9,6,5,1,5,1,no
4,1,4,4,9,4,1,2,5,1,yes
6,1,4,2,3,4,1,1,5,1,no
3,1,2,3,9,6,1,1,5,1,no
5,1,3,3,3,2,1,1,5,1,no
3,0,2,3,0,2,1,1,4,1,no
7,3,4,1,11,3,1,2,6,1,no
3,1,4,3,3,2,4,2,3,1,no
4,1,2,1,9,1,5,1,5,1,yes
3,1,4,3,5,4,5,1,4,1,no
2,0,2,3,0,2,5,1,3,1,no
7,2,11,1,6,3,1,2,5,1,no
4,1,1,1,2,3,1,2,6,1,yes
8,0,13,6,0,4,1,1,1,1,no
5,2,4,1,5,3,1,2,7,1,no
4,1,1,1,5,3,1,2,6,1,yes
4,1,4,1,9,3,1,2,5,1,no
3,1,1,1,4,3,1,2,5,1,no
3,1,1,3,4,2,1,1,5,1,no
5,2,4,1,5,3,1,2,7,1,no
2,1,2,3,4,2,1,1,3,1,no
5,1,14,1,6,3,1,2,6,1,yes
5,1,2,1,5,3,1,2,6,1,no
3,1,1,3,6,4,1,2,5,1,no
3,1,1,3,9,2,1,2,5,1,no
3,1,2,3,9,4,4,2,5,1,no
4,6,4,1,11,3,1,2,5,1,no
7,2,4,1,10,3,1,2,5,1,no
5,4,11,1,6,3,1,2,5,1,yes
5,1,4,3,9,4,1,2,5,1,no
3,6,1,3,5,4,1,1,5,1,no
3,1,2,3,8,4,1,2,5,1,no
2,5,2,3,13,2,1,2,4,1,no
4,1,1,1,6,3,1,2,7,1,yes
3,1,4,3,9,2,1,1,4,1,no
4,1,2,1,8,3,1,2,5,0,no
6,6,4,1,3,1,1,1,4,1,no
4,1,4,1,2,3,1,2,5,0,no
4,1,1,1,4,3,1,2,7,1,no
5,2,9,1,2,3,1,2,4,1,no
5,6,4,1,3,3,1,2,5,1,no
4,6,3,3,13,2,1,2,5,1,no
5,4,11,1,5,3,5,2,5,1,yes
6,1,4,1,8,3,1,2,5,1,no
4,1,7,1,3,3,1,2,5,1,no
2,1,4,3,7,2,1,2,5,1,no
2,0,2,3,0,2,1,1,3,1,no
3,6,11,2,6,4,1,2,2,0,no
3,1,4,2,4,5,1,2,6,1,no
4,4,11,3,6,4,1,2,5,0,yes
3,1,2,3,3,4,1,2,5,1,no
8,2,2,5,10,4,1,1,8,1,no
4,1,9,1,3,3,1,2,5,0,no
3,1,2,3,8,4,1,2,5,1,no
4,1,2,7,4,1,1,1,3,1,no
6,1,2,2,4,4,1,1,4,1,no
4,1,1,1,9,1,1,1,3,1,no
4,1,1,2,7,2,1,2,5,1,no
3,1,2,3,4,2,5,2,2,1,no
5,1,1,2,5,4,1,2,6,1,yes
8,1,4,2,5,4,1,1,4,1,no
5,1,4,2,2,4,1,2,5,1,no
3,1,4,3,11,2,1,2,5,1,no
3,1,6,3,3,4,1,2,4,1,no
3,1,1,3,6,4,1,2,4,1,no
3,1,2,1,2,3,1,2,5,1,no
4,1,7,3,8,2,1,2,5,1,no
3,1,1,3,7,4,1,2,3,1,no
4,1,3,1,4,3,1,2,7,1,no
4,1,4,1,7,3,3,2,5,1,no
4,6,8,1,2,3,5,2,5,1,no
6,1,2,1,5,3,1,2,4,1,no
2,1,2,3,8,2,1,2,5,1,no
4,1,4,3,5,4,1,2,7,1,no
4,1,15,3,8,5,2,2,5,0,no
7,6,5,2,6,4,1,1,4,1,no
4,2,2,1,2,3,1,2,5,1,yes
4,1,8,1,2,3,1,2,6,0,no
4,5,2,1,1,3,1,2,5,1,no
5,1,1,2,9,6,1,1,4,1,no
4,2,4,1,2,3,1,2,7,1,no
4,0,4,1,0,1,1,1,2,1,yes
2,1,4,3,9,2,1,1,2,1,no
7,1,2,1,5,3,1,2,5,1,yes
3,4,7,3,9,2,1,1,4,1,no
4,2,4,1,11,3,1,2,7,1,yes
3,1,4,3,8,2,1,2,5,1,no
7,1,13,5,3,6,1,1,4,1,no
3,1,4,3,11,5,5,2,5,1,no
3,1,2,3,3,2,1,1,2,1,no
4,1,2,2,9,2,1,2,5,1,no
7,1,15,3,12,4,1,1,6,0,no
3,0,4,3,0,6,1,2,5,1,no
4,1,4,4,1,4,1,1,5,1,no
5,1,14,1,6,3,1,2,7,1,no
7,6,12,1,10,3,4,2,5,0,no
4,1,1,3,5,4,1,1,5,1,no
4,5,4,1,11,3,1,2,6,1,yes
4,2,1,1,10,3,1,2,8,1,no
3,1,2,3,10,2,1,2,2,1,no
6,5,2,1,5,3,1,2,6,1,no
6,1,4,5,9,4,3,1,5,1,no
4,1,1,1,5,3,1,2,5,1,no
5,3,3,1,5,3,1,2,5,1,no
6,1,1,3,5,4,1,1,4,1,no
4,1,1,1,4,3,1,2,6,1,yes
3,1,1,3,5,4,5,2,6,1,no
3,5,1,3,6,2,1,1,4,1,no
7,1,2,2,9,5,1,1,5,1,no
6,1,13,1,3,3,5,2,5,1,no
3,3,4,1,2,3,1,2,7,1,no
4,1,11,1,6,1,1,1,4,1,no
6,1,4,5,11,4,1,2,5,1,no
5,1,2,1,2,3,1,2,5,1,yes
6,1,4,1,11,3,1,2,7,1,yes
2,1,3,3,3,2,1,2,3,1,no
6,1,9,1,11,3,1,2,6,1,no
4,1,1,1,6,3,1,2,6,1,yes
4,1,1,2,5,4,1,1,5,1,yes
3,1,2,3,9,2,1,1,5,1,no
5,1,1,1,5,3,1,2,5,0,yes
4,1,1,1,10,3,1,2,7,1,no
5,1,1,1,6,3,1,2,5,1,no
4,1,7,1,3,3,1,2,5,1,no
3,1,7,1,2,5,1,2,6,1,no
4,2,4,1,2,3,2,2,7,0,yes
2,1,3,3,4,2,1,2,3,1,no
3,1,13,2,8,2,1,2,4,1,no
5,3,1,1,2,3,1,2,6,1,no
6,1,2,4,9,4,5,2,5,1,yes
6,1,2,1,2,3,1,2,5,1,no
4,6,1,1,10,3,1,2,5,1,yes
4,2,1,1,3,3,1,2,7,1,no
6,1,1,1,6,3,1,2,5,1,yes
6,1,1,1,4,3,1,2,6,1,no
3,1,2,3,6,4,1,1,3,1,no
5,1,4,4,9,6,5,1,5,1,no
4,1,2,3,9,2,1,1,5,1,no
4,6,11,1,6,3,1,2,4,1,yes
8,0,4,1,0,3,1,2,1,1,no
3,1,2,3,9,5,2,2,7,0,no
4,1,4,3,2,4,1,2,5,1,no
8,1,15,1,5,3,1,2,6,1,yes
3,2,1,3,4,4,1,1,5,1,no
6,2,7,1,10,3,1,2,7,1,no
4,1,4,4,3,2,1,1,4,1,no
3,1,1,1,6,3,1,2,5,1,no
5,2,11,3,4,4,1,1,4,1,no
6,2,4,1,2,3,1,2,5,1,no
5,1,4,4,9,6,1,1,4,1,no
6,1,1,1,6,3,1,2,5,1,yes
3,1,2,1,9,1,1,1,6,1,yes
3,2,7,1,10,3,1,2,9,1,no
5,1,4,1,2,3,1,2,5,1,no
5,1,11,1,5,3,1,2,5,1,yes
3,1,7,1,4,3,1,2,5,1,yes
3,1,4,1,4,3,1,2,5,1,yes
4,2,1,1,6,1,1,1,5,0,yes
3,1,1,3,6,2,1,2,6,1,yes
4,1,2,3,3,6,5,1,5,1,no
5,1,4,3,2,2,1,2,5,1,yes
3,1,2,3,13,2,1,2,4,1,no
4,1,3,1,5,3,1,2,5,0,no
5,5,1,1,9,3,1,2,5,1,no
3,1,4,3,3,6,5,1,5,1,no
3,1,4,2,5,2,1,2,5,1,no
4,1,15,3,3,4,1,2,5,0,no
4,1,2,1,7,3,1,2,5,1,yes
6,5,4,4,5,6,5,1,4,1,no
2,3,2,3,9,2,1,1,3,1,no
5,1,1,1,5,3,1,2,6,1,yes
6,1,4,2,3,4,1,1,5,1,no
4,1,4,4,8,6,5,1,3,1,no
6,3,2,1,4,3,1,2,6,1,no
6,3,2,1,2,3,1,2,6,1,no
3,1,2,3,8,2,2,2,4,1,no
6,1,4,1,8,1,1,1,5,1,yes
4,1,4,3,11,4,1,2,5,1,no
4,1,1,5,9,6,1,2,7,1,no
7,6,1,1,5,3,1,2,5,1,no
5,0,3,4,0,5,1,2,5,1,no
3,1,2,3,5,5,1,1,5,1,no
4,1,4,3,9,4,1,1,5,1,no
4,5,2,1,13,3,1,2,6,0,no
4,1,7,3,2,2,2,2,5,1,no
4,5,1,3,9,4,5,2,5,1,no
4,1,4,1,2,3,1,2,6,1,no
3,1,5,1,6,3,1,2,5,1,yes
2,0,2,3,0,2,1,2,4,1,no
3,1,2,3,4,4,5,2,5,0,no
6,1,9,1,6,3,1,2,5,1,no
4,1,4,1,8,3,1,2,5,0,no
2,1,4,3,3,4,1,2,4,1,no
6,1,10,1,8,3,1,2,5,1,no
4,1,2,1,10,3,1,2,5,0,no
5,1,1,1,5,3,1,2,6,1,yes
4,1,2,1,8,3,1,2,4,1,no
3,1,6,3,4,4,1,1,4,1,no
4,1,4,4,7,4,1,2,5,1,no
4,1,2,2,2,6,1,2,5,1,no
4,1,4,1,8,3,1,2,5,1,no
5,1,1,1,5,3,1,2,6,1,yes
7,0,1,1,0,3,1,2,2,1,no
4,3,1,1,5,3,1,2,5,1,yes
5,2,4,1,10,3,1,2,7,1,no
5,1,4,1,8,3,1,2,5,1,no
6,2,2,2,8,4,1,2,5,1,no
6,1,2,2,9,4,5,1,4,1,no
5,1,1,2,6,4,5,2,5,1,no
3,1,2,3,9,2,1,1,4,1,no
5,1,4,6,9,4,1,2,6,1,no
5,6,1,1,5,3,1,2,5,1,yes
4,1,4,1,8,3,1,2,5,0,no
8,0,15,1,0,3,1,2,2,1,no
6,4,11,2,5,4,1,2,5,1,yes
3,1,15,3,7,5,1,2,5,0,no
6,0,4,5,0,6,5,1,5,1,no
4,0,3,3,0,6,5,1,5,1,no
6,4,1,1,5,1,1,1,5,1,yes
6,6,11,1,5,3,1,2,5,1,yes
4,1,4,3,3,6,5,2,5,1,no
3,1,4,3,4,2,1,1,3,1,no
3,1,4,2,3,6,1,1,3,1,no
7,0,1,1,0,3,1,2,5,1,no
6,1,4,2,6,6,5,1,5,0,no
3,5,4,3,9,2,5,1,3,0,no
4,1,3,1,2,3,1,2,5,1,no
2,1,13,3,4,6,1,1,5,1,no
